name,CASCADE,CONFIGURATION,LOOP_DELAY,WIDTH,ABREG,MREG,CREG,DSP_REG_LEVEL,s,PE_DELAY,PE_NB
1369CA0L0AB1M1C1E,0,EXPAND,0,1369,1,1,1,3,81,9,81
1369CA1L0AB0M0C1E,1,EXPAND,0,1369,0,0,1,1,81,5,81
1369CA1L0AB0M1C1E,1,EXPAND,0,1369,0,1,1,2,81,6,81
1369CA1L0AB1M0C1E,1,EXPAND,0,1369,1,0,1,2,81,6,81
1369CA1L0AB1M1C1E,1,EXPAND,0,1369,1,1,1,3,81,8,81
1369CA0L0AB0M0C0F,0,FOLD,0,1369,0,0,0,1,81,5,33
1369CA0L0AB0M1C0F,0,FOLD,0,1369,0,1,0,2,81,6,28
1369CA0L0AB1M0C0F,0,FOLD,0,1369,1,0,0,2,81,6,28
1369CA0L0AB1M1C0F,0,FOLD,0,1369,1,1,0,3,81,8,21
1369CA0L0AB0M0C1F,0,FOLD,0,1369,0,0,1,1,81,6,28
1369CA0L0AB0M1C1F,0,FOLD,0,1369,0,1,1,2,81,7,24
1369CA0L0AB1M0C1F,0,FOLD,0,1369,1,0,1,2,81,7,24
1369CA0L0AB1M1C1F,0,FOLD,0,1369,1,1,1,3,81,9,19
1369CA1L0AB0M0C1F,1,FOLD,0,1369,0,0,1,1,81,5,33
1369CA1L0AB0M1C1F,1,FOLD,0,1369,0,1,1,2,81,6,28
1369CA1L0AB1M0C1F,1,FOLD,0,1369,1,0,1,2,81,6,28
1369CA1L0AB1M1C1F,1,FOLD,0,1369,1,1,1,3,81,8,21
1386CA0L0AB0M0C0E,0,EXPAND,0,1386,0,0,0,1,82,5,82
1386CA0L0AB0M1C0E,0,EXPAND,0,1386,0,1,0,2,82,6,82
1386CA0L0AB1M0C0E,0,EXPAND,0,1386,1,0,0,2,82,6,82
1386CA0L0AB1M1C0E,0,EXPAND,0,1386,1,1,0,3,82,8,82
1386CA0L0AB0M0C1E,0,EXPAND,0,1386,0,0,1,1,82,6,82
1386CA0L0AB0M1C1E,0,EXPAND,0,1386,0,1,1,2,82,7,82
1386CA0L0AB1M0C1E,0,EXPAND,0,1386,1,0,1,2,82,7,82
1386CA0L0AB1M1C1E,0,EXPAND,0,1386,1,1,1,3,82,9,82
1386CA1L0AB0M0C1E,1,EXPAND,0,1386,0,0,1,1,82,5,82
1386CA1L0AB0M1C1E,1,EXPAND,0,1386,0,1,1,2,82,6,82
1386CA1L0AB1M0C1E,1,EXPAND,0,1386,1,0,1,2,82,6,82
1386CA1L0AB1M1C1E,1,EXPAND,0,1386,1,1,1,3,82,8,82
1386CA0L0AB0M0C0F,0,FOLD,0,1386,0,0,0,1,82,5,34
1386CA0L0AB0M1C0F,0,FOLD,0,1386,0,1,0,2,82,6,28
1386CA0L0AB1M0C0F,0,FOLD,0,1386,1,0,0,2,82,6,28
1386CA0L0AB1M1C0F,0,FOLD,0,1386,1,1,0,3,82,8,22
1386CA0L0AB0M0C1F,0,FOLD,0,1386,0,0,1,1,82,6,28
1386CA0L0AB0M1C1F,0,FOLD,0,1386,0,1,1,2,82,7,24
1386CA0L0AB1M0C1F,0,FOLD,0,1386,1,0,1,2,82,7,24
1386CA0L0AB1M1C1F,0,FOLD,0,1386,1,1,1,3,82,9,19
1386CA1L0AB0M0C1F,1,FOLD,0,1386,0,0,1,1,82,5,34
1386CA1L0AB0M1C1F,1,FOLD,0,1386,0,1,1,2,82,6,28
1386CA1L0AB1M0C1F,1,FOLD,0,1386,1,0,1,2,82,6,28
1386CA1L0AB1M1C1F,1,FOLD,0,1386,1,1,1,3,82,8,22
1403CA0L0AB0M0C0E,0,EXPAND,0,1403,0,0,0,1,83,5,83
1403CA0L0AB0M1C0E,0,EXPAND,0,1403,0,1,0,2,83,6,83
1403CA0L0AB1M0C0E,0,EXPAND,0,1403,1,0,0,2,83,6,83
1403CA0L0AB1M1C0E,0,EXPAND,0,1403,1,1,0,3,83,8,83
1403CA0L0AB0M0C1E,0,EXPAND,0,1403,0,0,1,1,83,6,83
1403CA0L0AB0M1C1E,0,EXPAND,0,1403,0,1,1,2,83,7,83
1403CA0L0AB1M0C1E,0,EXPAND,0,1403,1,0,1,2,83,7,83
1403CA0L0AB1M1C1E,0,EXPAND,0,1403,1,1,1,3,83,9,83
1403CA1L0AB0M0C1E,1,EXPAND,0,1403,0,0,1,1,83,5,83
1403CA1L0AB0M1C1E,1,EXPAND,0,1403,0,1,1,2,83,6,83
1403CA1L0AB1M0C1E,1,EXPAND,0,1403,1,0,1,2,83,6,83
1403CA1L0AB1M1C1E,1,EXPAND,0,1403,1,1,1,3,83,8,83
1403CA0L0AB0M0C0F,0,FOLD,0,1403,0,0,0,1,83,5,34
1403CA0L0AB0M1C0F,0,FOLD,0,1403,0,1,0,2,83,6,29
1403CA0L0AB1M0C0F,0,FOLD,0,1403,1,0,0,2,83,6,29
1403CA0L0AB1M1C0F,0,FOLD,0,1403,1,1,0,3,83,8,22
1403CA0L0AB0M0C1F,0,FOLD,0,1403,0,0,1,1,83,6,29
1403CA0L0AB0M1C1F,0,FOLD,0,1403,0,1,1,2,83,7,25
1403CA0L0AB1M0C1F,0,FOLD,0,1403,1,0,1,2,83,7,25
1403CA0L0AB1M1C1F,0,FOLD,0,1403,1,1,1,3,83,9,19
1403CA1L0AB0M0C1F,1,FOLD,0,1403,0,0,1,1,83,5,34
1403CA1L0AB0M1C1F,1,FOLD,0,1403,0,1,1,2,83,6,29
1403CA1L0AB1M0C1F,1,FOLD,0,1403,1,0,1,2,83,6,29
1403CA1L0AB1M1C1F,1,FOLD,0,1403,1,1,1,3,83,8,22
1420CA0L0AB0M0C0E,0,EXPAND,0,1420,0,0,0,1,84,5,84
1420CA0L0AB0M1C0E,0,EXPAND,0,1420,0,1,0,2,84,6,84
1420CA0L0AB1M0C0E,0,EXPAND,0,1420,1,0,0,2,84,6,84
1420CA0L0AB1M1C0E,0,EXPAND,0,1420,1,1,0,3,84,8,84
1420CA0L0AB0M0C1E,0,EXPAND,0,1420,0,0,1,1,84,6,84
1420CA0L0AB0M1C1E,0,EXPAND,0,1420,0,1,1,2,84,7,84
1420CA0L0AB1M0C1E,0,EXPAND,0,1420,1,0,1,2,84,7,84
1420CA0L0AB1M1C1E,0,EXPAND,0,1420,1,1,1,3,84,9,84
1420CA1L0AB0M0C1E,1,EXPAND,0,1420,0,0,1,1,84,5,84
1420CA1L0AB0M1C1E,1,EXPAND,0,1420,0,1,1,2,84,6,84
1420CA1L0AB1M0C1E,1,EXPAND,0,1420,1,0,1,2,84,6,84
1420CA1L0AB1M1C1E,1,EXPAND,0,1420,1,1,1,3,84,8,84
1420CA0L0AB0M0C0F,0,FOLD,0,1420,0,0,0,1,84,5,35
1420CA0L0AB0M1C0F,0,FOLD,0,1420,0,1,0,2,84,6,29
1420CA0L0AB1M0C0F,0,FOLD,0,1420,1,0,0,2,84,6,29
1420CA0L0AB1M1C0F,0,FOLD,0,1420,1,1,0,3,84,8,22
1420CA0L0AB0M0C1F,0,FOLD,0,1420,0,0,1,1,84,6,29
1420CA0L0AB0M1C1F,0,FOLD,0,1420,0,1,1,2,84,7,25
1420CA0L0AB1M0C1F,0,FOLD,0,1420,1,0,1,2,84,7,25
1420CA0L0AB1M1C1F,0,FOLD,0,1420,1,1,1,3,84,9,20
1420CA1L0AB0M0C1F,1,FOLD,0,1420,0,0,1,1,84,5,35
1420CA1L0AB0M1C1F,1,FOLD,0,1420,0,1,1,2,84,6,29
1420CA1L0AB1M0C1F,1,FOLD,0,1420,1,0,1,2,84,6,29
1420CA1L0AB1M1C1F,1,FOLD,0,1420,1,1,1,3,84,8,22
1437CA0L0AB0M0C0E,0,EXPAND,0,1437,0,0,0,1,85,5,85
1437CA0L0AB0M1C0E,0,EXPAND,0,1437,0,1,0,2,85,6,85
1437CA0L0AB1M0C0E,0,EXPAND,0,1437,1,0,0,2,85,6,85
1437CA0L0AB1M1C0E,0,EXPAND,0,1437,1,1,0,3,85,8,85
1437CA0L0AB0M0C1E,0,EXPAND,0,1437,0,0,1,1,85,6,85
1437CA0L0AB0M1C1E,0,EXPAND,0,1437,0,1,1,2,85,7,85
1437CA0L0AB1M0C1E,0,EXPAND,0,1437,1,0,1,2,85,7,85
1437CA0L0AB1M1C1E,0,EXPAND,0,1437,1,1,1,3,85,9,85
1437CA1L0AB0M0C1E,1,EXPAND,0,1437,0,0,1,1,85,5,85
1437CA1L0AB0M1C1E,1,EXPAND,0,1437,0,1,1,2,85,6,85
1437CA1L0AB1M0C1E,1,EXPAND,0,1437,1,0,1,2,85,6,85
1437CA1L0AB1M1C1E,1,EXPAND,0,1437,1,1,1,3,85,8,85
1437CA0L0AB0M0C0F,0,FOLD,0,1437,0,0,0,1,85,5,35
1437CA0L0AB0M1C0F,0,FOLD,0,1437,0,1,0,2,85,6,29
1437CA0L0AB1M0C0F,0,FOLD,0,1437,1,0,0,2,85,6,29
1437CA0L0AB1M1C0F,0,FOLD,0,1437,1,1,0,3,85,8,22
1437CA0L0AB0M0C1F,0,FOLD,0,1437,0,0,1,1,85,6,29
1437CA0L0AB0M1C1F,0,FOLD,0,1437,0,1,1,2,85,7,25
1437CA0L0AB1M0C1F,0,FOLD,0,1437,1,0,1,2,85,7,25
1437CA0L0AB1M1C1F,0,FOLD,0,1437,1,1,1,3,85,9,20
1437CA1L0AB0M0C1F,1,FOLD,0,1437,0,0,1,1,85,5,35
1437CA1L0AB0M1C1F,1,FOLD,0,1437,0,1,1,2,85,6,29
1437CA1L0AB1M0C1F,1,FOLD,0,1437,1,0,1,2,85,6,29
1437CA1L0AB1M1C1F,1,FOLD,0,1437,1,1,1,3,85,8,22
1454CA0L0AB0M0C0E,0,EXPAND,0,1454,0,0,0,1,86,5,86
1454CA0L0AB0M1C0E,0,EXPAND,0,1454,0,1,0,2,86,6,86
1454CA0L0AB1M0C0E,0,EXPAND,0,1454,1,0,0,2,86,6,86
1454CA0L0AB1M1C0E,0,EXPAND,0,1454,1,1,0,3,86,8,86
1454CA0L0AB0M0C1E,0,EXPAND,0,1454,0,0,1,1,86,6,86
1454CA0L0AB0M1C1E,0,EXPAND,0,1454,0,1,1,2,86,7,86
1454CA0L0AB1M0C1E,0,EXPAND,0,1454,1,0,1,2,86,7,86
1454CA0L0AB1M1C1E,0,EXPAND,0,1454,1,1,1,3,86,9,86
1454CA1L0AB0M0C1E,1,EXPAND,0,1454,0,0,1,1,86,5,86
1454CA1L0AB0M1C1E,1,EXPAND,0,1454,0,1,1,2,86,6,86
1454CA1L0AB1M0C1E,1,EXPAND,0,1454,1,0,1,2,86,6,86
1454CA1L0AB1M1C1E,1,EXPAND,0,1454,1,1,1,3,86,8,86
1454CA0L0AB0M0C0F,0,FOLD,0,1454,0,0,0,1,86,5,35
1454CA0L0AB0M1C0F,0,FOLD,0,1454,0,1,0,2,86,6,30
1454CA0L0AB1M0C0F,0,FOLD,0,1454,1,0,0,2,86,6,30
1454CA0L0AB1M1C0F,0,FOLD,0,1454,1,1,0,3,86,8,23
1454CA0L0AB0M0C1F,0,FOLD,0,1454,0,0,1,1,86,6,30
1454CA0L0AB0M1C1F,0,FOLD,0,1454,0,1,1,2,86,7,26
1454CA0L0AB1M0C1F,0,FOLD,0,1454,1,0,1,2,86,7,26
1454CA0L0AB1M1C1F,0,FOLD,0,1454,1,1,1,3,86,9,20
1454CA1L0AB0M0C1F,1,FOLD,0,1454,0,0,1,1,86,5,35
1454CA1L0AB0M1C1F,1,FOLD,0,1454,0,1,1,2,86,6,30
1454CA1L0AB1M0C1F,1,FOLD,0,1454,1,0,1,2,86,6,30
1454CA1L0AB1M1C1F,1,FOLD,0,1454,1,1,1,3,86,8,23
1471CA0L0AB0M0C0E,0,EXPAND,0,1471,0,0,0,1,87,5,87
1471CA0L0AB0M1C0E,0,EXPAND,0,1471,0,1,0,2,87,6,87
1471CA0L0AB1M0C0E,0,EXPAND,0,1471,1,0,0,2,87,6,87
1471CA0L0AB1M1C0E,0,EXPAND,0,1471,1,1,0,3,87,8,87
1471CA0L0AB0M0C1E,0,EXPAND,0,1471,0,0,1,1,87,6,87
1471CA0L0AB0M1C1E,0,EXPAND,0,1471,0,1,1,2,87,7,87
1471CA0L0AB1M0C1E,0,EXPAND,0,1471,1,0,1,2,87,7,87
1471CA0L0AB1M1C1E,0,EXPAND,0,1471,1,1,1,3,87,9,87
1471CA1L0AB0M0C1E,1,EXPAND,0,1471,0,0,1,1,87,5,87
1471CA1L0AB0M1C1E,1,EXPAND,0,1471,0,1,1,2,87,6,87
1471CA1L0AB1M0C1E,1,EXPAND,0,1471,1,0,1,2,87,6,87
1471CA1L0AB1M1C1E,1,EXPAND,0,1471,1,1,1,3,87,8,87
1471CA0L0AB0M0C0F,0,FOLD,0,1471,0,0,0,1,87,5,36
1471CA0L0AB0M1C0F,0,FOLD,0,1471,0,1,0,2,87,6,30
1471CA0L0AB1M0C0F,0,FOLD,0,1471,1,0,0,2,87,6,30
1471CA0L0AB1M1C0F,0,FOLD,0,1471,1,1,0,3,87,8,23
1471CA0L0AB0M0C1F,0,FOLD,0,1471,0,0,1,1,87,6,30
1471CA0L0AB0M1C1F,0,FOLD,0,1471,0,1,1,2,87,7,26
1471CA0L0AB1M0C1F,0,FOLD,0,1471,1,0,1,2,87,7,26
1471CA0L0AB1M1C1F,0,FOLD,0,1471,1,1,1,3,87,9,20
1471CA1L0AB0M0C1F,1,FOLD,0,1471,0,0,1,1,87,5,36
1471CA1L0AB0M1C1F,1,FOLD,0,1471,0,1,1,2,87,6,30
1471CA1L0AB1M0C1F,1,FOLD,0,1471,1,0,1,2,87,6,30
1471CA1L0AB1M1C1F,1,FOLD,0,1471,1,1,1,3,87,8,23
1488CA0L0AB0M0C0E,0,EXPAND,0,1488,0,0,0,1,88,5,88
1488CA0L0AB0M1C0E,0,EXPAND,0,1488,0,1,0,2,88,6,88
1488CA0L0AB1M0C0E,0,EXPAND,0,1488,1,0,0,2,88,6,88
1488CA0L0AB1M1C0E,0,EXPAND,0,1488,1,1,0,3,88,8,88
1488CA0L0AB0M0C1E,0,EXPAND,0,1488,0,0,1,1,88,6,88
1488CA0L0AB0M1C1E,0,EXPAND,0,1488,0,1,1,2,88,7,88
1488CA0L0AB1M0C1E,0,EXPAND,0,1488,1,0,1,2,88,7,88
1488CA0L0AB1M1C1E,0,EXPAND,0,1488,1,1,1,3,88,9,88
1488CA1L0AB0M0C1E,1,EXPAND,0,1488,0,0,1,1,88,5,88
1488CA1L0AB0M1C1E,1,EXPAND,0,1488,0,1,1,2,88,6,88
1488CA1L0AB1M0C1E,1,EXPAND,0,1488,1,0,1,2,88,6,88
1488CA1L0AB1M1C1E,1,EXPAND,0,1488,1,1,1,3,88,8,88
1488CA0L0AB0M0C0F,0,FOLD,0,1488,0,0,0,1,88,5,36
1488CA0L0AB0M1C0F,0,FOLD,0,1488,0,1,0,2,88,6,30
1488CA0L0AB1M0C0F,0,FOLD,0,1488,1,0,0,2,88,6,30
1488CA0L0AB1M1C0F,0,FOLD,0,1488,1,1,0,3,88,8,23
1488CA0L0AB0M0C1F,0,FOLD,0,1488,0,0,1,1,88,6,30
1488CA0L0AB0M1C1F,0,FOLD,0,1488,0,1,1,2,88,7,26
1488CA0L0AB1M0C1F,0,FOLD,0,1488,1,0,1,2,88,7,26
1488CA0L0AB1M1C1F,0,FOLD,0,1488,1,1,1,3,88,9,21
1488CA1L0AB0M0C1F,1,FOLD,0,1488,0,0,1,1,88,5,36
1488CA1L0AB0M1C1F,1,FOLD,0,1488,0,1,1,2,88,6,30
1488CA1L0AB1M0C1F,1,FOLD,0,1488,1,0,1,2,88,6,30
1488CA1L0AB1M1C1F,1,FOLD,0,1488,1,1,1,3,88,8,23
1505CA0L0AB0M0C0E,0,EXPAND,0,1505,0,0,0,1,89,5,89
1505CA0L0AB0M1C0E,0,EXPAND,0,1505,0,1,0,2,89,6,89
1505CA0L0AB1M0C0E,0,EXPAND,0,1505,1,0,0,2,89,6,89
1505CA0L0AB1M1C0E,0,EXPAND,0,1505,1,1,0,3,89,8,89
1505CA0L0AB0M0C1E,0,EXPAND,0,1505,0,0,1,1,89,6,89
1505CA0L0AB0M1C1E,0,EXPAND,0,1505,0,1,1,2,89,7,89
1505CA0L0AB1M0C1E,0,EXPAND,0,1505,1,0,1,2,89,7,89
1505CA0L0AB1M1C1E,0,EXPAND,0,1505,1,1,1,3,89,9,89
1505CA1L0AB0M0C1E,1,EXPAND,0,1505,0,0,1,1,89,5,89
1505CA1L0AB0M1C1E,1,EXPAND,0,1505,0,1,1,2,89,6,89
1505CA1L0AB1M0C1E,1,EXPAND,0,1505,1,0,1,2,89,6,89
1505CA1L0AB1M1C1E,1,EXPAND,0,1505,1,1,1,3,89,8,89
1505CA0L0AB0M0C0F,0,FOLD,0,1505,0,0,0,1,89,5,37
1505CA0L0AB0M1C0F,0,FOLD,0,1505,0,1,0,2,89,6,31
1505CA0L0AB1M0C0F,0,FOLD,0,1505,1,0,0,2,89,6,31
1505CA0L0AB1M1C0F,0,FOLD,0,1505,1,1,0,3,89,8,23
1505CA0L0AB0M0C1F,0,FOLD,0,1505,0,0,1,1,89,6,31
1505CA0L0AB0M1C1F,0,FOLD,0,1505,0,1,1,2,89,7,26
1505CA0L0AB1M0C1F,0,FOLD,0,1505,1,0,1,2,89,7,26
1505CA0L0AB1M1C1F,0,FOLD,0,1505,1,1,1,3,89,9,21
1505CA1L0AB0M0C1F,1,FOLD,0,1505,0,0,1,1,89,5,37
1505CA1L0AB0M1C1F,1,FOLD,0,1505,0,1,1,2,89,6,31
1505CA1L0AB1M0C1F,1,FOLD,0,1505,1,0,1,2,89,6,31
1505CA1L0AB1M1C1F,1,FOLD,0,1505,1,1,1,3,89,8,23
1522CA0L0AB0M0C0E,0,EXPAND,0,1522,0,0,0,1,90,5,90
1522CA0L0AB0M1C0E,0,EXPAND,0,1522,0,1,0,2,90,6,90
1522CA0L0AB1M0C0E,0,EXPAND,0,1522,1,0,0,2,90,6,90
1522CA0L0AB1M1C0E,0,EXPAND,0,1522,1,1,0,3,90,8,90
1522CA0L0AB0M0C1E,0,EXPAND,0,1522,0,0,1,1,90,6,90
1522CA0L0AB0M1C1E,0,EXPAND,0,1522,0,1,1,2,90,7,90
1522CA0L0AB1M0C1E,0,EXPAND,0,1522,1,0,1,2,90,7,90
1522CA0L0AB1M1C1E,0,EXPAND,0,1522,1,1,1,3,90,9,90
1522CA1L0AB0M0C1E,1,EXPAND,0,1522,0,0,1,1,90,5,90
1522CA1L0AB0M1C1E,1,EXPAND,0,1522,0,1,1,2,90,6,90
1522CA1L0AB1M0C1E,1,EXPAND,0,1522,1,0,1,2,90,6,90
1522CA1L0AB1M1C1E,1,EXPAND,0,1522,1,1,1,3,90,8,90
1522CA0L0AB0M0C0F,0,FOLD,0,1522,0,0,0,1,90,5,37
1522CA0L0AB0M1C0F,0,FOLD,0,1522,0,1,0,2,90,6,31
1522CA0L0AB1M0C0F,0,FOLD,0,1522,1,0,0,2,90,6,31
1522CA0L0AB1M1C0F,0,FOLD,0,1522,1,1,0,3,90,8,24
1522CA0L0AB0M0C1F,0,FOLD,0,1522,0,0,1,1,90,6,31
1522CA0L0AB0M1C1F,0,FOLD,0,1522,0,1,1,2,90,7,27
1522CA0L0AB1M0C1F,0,FOLD,0,1522,1,0,1,2,90,7,27
1522CA0L0AB1M1C1F,0,FOLD,0,1522,1,1,1,3,90,9,21
1522CA1L0AB0M0C1F,1,FOLD,0,1522,0,0,1,1,90,5,37
1522CA1L0AB0M1C1F,1,FOLD,0,1522,0,1,1,2,90,6,31
1522CA1L0AB1M0C1F,1,FOLD,0,1522,1,0,1,2,90,6,31
1522CA1L0AB1M1C1F,1,FOLD,0,1522,1,1,1,3,90,8,24
1539CA0L0AB0M0C0E,0,EXPAND,0,1539,0,0,0,1,91,5,91
1539CA0L0AB0M1C0E,0,EXPAND,0,1539,0,1,0,2,91,6,91
1539CA0L0AB1M0C0E,0,EXPAND,0,1539,1,0,0,2,91,6,91
1539CA0L0AB1M1C0E,0,EXPAND,0,1539,1,1,0,3,91,8,91
1539CA0L0AB0M0C1E,0,EXPAND,0,1539,0,0,1,1,91,6,91
1539CA0L0AB0M1C1E,0,EXPAND,0,1539,0,1,1,2,91,7,91
1539CA0L0AB1M0C1E,0,EXPAND,0,1539,1,0,1,2,91,7,91
1539CA0L0AB1M1C1E,0,EXPAND,0,1539,1,1,1,3,91,9,91
1539CA1L0AB0M0C1E,1,EXPAND,0,1539,0,0,1,1,91,5,91
1539CA1L0AB0M1C1E,1,EXPAND,0,1539,0,1,1,2,91,6,91
1539CA1L0AB1M0C1E,1,EXPAND,0,1539,1,0,1,2,91,6,91
1539CA1L0AB1M1C1E,1,EXPAND,0,1539,1,1,1,3,91,8,91
1539CA0L0AB0M0C0F,0,FOLD,0,1539,0,0,0,1,91,5,37
1539CA0L0AB0M1C0F,0,FOLD,0,1539,0,1,0,2,91,6,31
1539CA0L0AB1M0C0F,0,FOLD,0,1539,1,0,0,2,91,6,31
1539CA0L0AB1M1C0F,0,FOLD,0,1539,1,1,0,3,91,8,24
1539CA0L0AB0M0C1F,0,FOLD,0,1539,0,0,1,1,91,6,31
1539CA0L0AB0M1C1F,0,FOLD,0,1539,0,1,1,2,91,7,27
1539CA0L0AB1M0C1F,0,FOLD,0,1539,1,0,1,2,91,7,27
1539CA0L0AB1M1C1F,0,FOLD,0,1539,1,1,1,3,91,9,21
1539CA1L0AB0M0C1F,1,FOLD,0,1539,0,0,1,1,91,5,37
1539CA1L0AB0M1C1F,1,FOLD,0,1539,0,1,1,2,91,6,31
1539CA1L0AB1M0C1F,1,FOLD,0,1539,1,0,1,2,91,6,31
1539CA1L0AB1M1C1F,1,FOLD,0,1539,1,1,1,3,91,8,24
1556CA0L0AB0M0C0E,0,EXPAND,0,1556,0,0,0,1,92,5,92
1556CA0L0AB0M1C0E,0,EXPAND,0,1556,0,1,0,2,92,6,92
1556CA0L0AB1M0C0E,0,EXPAND,0,1556,1,0,0,2,92,6,92
1556CA0L0AB1M1C0E,0,EXPAND,0,1556,1,1,0,3,92,8,92
1556CA0L0AB0M0C1E,0,EXPAND,0,1556,0,0,1,1,92,6,92
1556CA0L0AB0M1C1E,0,EXPAND,0,1556,0,1,1,2,92,7,92
1556CA0L0AB1M0C1E,0,EXPAND,0,1556,1,0,1,2,92,7,92
1556CA0L0AB1M1C1E,0,EXPAND,0,1556,1,1,1,3,92,9,92
1556CA1L0AB0M0C1E,1,EXPAND,0,1556,0,0,1,1,92,5,92
1556CA1L0AB0M1C1E,1,EXPAND,0,1556,0,1,1,2,92,6,92
1556CA1L0AB1M0C1E,1,EXPAND,0,1556,1,0,1,2,92,6,92
1556CA1L0AB1M1C1E,1,EXPAND,0,1556,1,1,1,3,92,8,92
1556CA0L0AB0M0C0F,0,FOLD,0,1556,0,0,0,1,92,5,38
1556CA0L0AB0M1C0F,0,FOLD,0,1556,0,1,0,2,92,6,32
1556CA0L0AB1M0C0F,0,FOLD,0,1556,1,0,0,2,92,6,32
1556CA0L0AB1M1C0F,0,FOLD,0,1556,1,1,0,3,92,8,24
1556CA0L0AB0M0C1F,0,FOLD,0,1556,0,0,1,1,92,6,32
1556CA0L0AB0M1C1F,0,FOLD,0,1556,0,1,1,2,92,7,27
1556CA0L0AB1M0C1F,0,FOLD,0,1556,1,0,1,2,92,7,27
1556CA0L0AB1M1C1F,0,FOLD,0,1556,1,1,1,3,92,9,21
1556CA1L0AB0M0C1F,1,FOLD,0,1556,0,0,1,1,92,5,38
1556CA1L0AB0M1C1F,1,FOLD,0,1556,0,1,1,2,92,6,32
1556CA1L0AB1M0C1F,1,FOLD,0,1556,1,0,1,2,92,6,32
1556CA1L0AB1M1C1F,1,FOLD,0,1556,1,1,1,3,92,8,24
1573CA0L0AB0M0C0E,0,EXPAND,0,1573,0,0,0,1,93,5,93
1573CA0L0AB0M1C0E,0,EXPAND,0,1573,0,1,0,2,93,6,93
1573CA0L0AB1M0C0E,0,EXPAND,0,1573,1,0,0,2,93,6,93
1573CA0L0AB1M1C0E,0,EXPAND,0,1573,1,1,0,3,93,8,93
1573CA0L0AB0M0C1E,0,EXPAND,0,1573,0,0,1,1,93,6,93
1573CA0L0AB0M1C1E,0,EXPAND,0,1573,0,1,1,2,93,7,93
1573CA0L0AB1M0C1E,0,EXPAND,0,1573,1,0,1,2,93,7,93
1573CA0L0AB1M1C1E,0,EXPAND,0,1573,1,1,1,3,93,9,93
1573CA1L0AB0M0C1E,1,EXPAND,0,1573,0,0,1,1,93,5,93
1573CA1L0AB0M1C1E,1,EXPAND,0,1573,0,1,1,2,93,6,93
1573CA1L0AB1M0C1E,1,EXPAND,0,1573,1,0,1,2,93,6,93
1573CA1L0AB1M1C1E,1,EXPAND,0,1573,1,1,1,3,93,8,93
1573CA0L0AB0M0C0F,0,FOLD,0,1573,0,0,0,1,93,5,38
1573CA0L0AB0M1C0F,0,FOLD,0,1573,0,1,0,2,93,6,32
1573CA0L0AB1M0C0F,0,FOLD,0,1573,1,0,0,2,93,6,32
1573CA0L0AB1M1C0F,0,FOLD,0,1573,1,1,0,3,93,8,24
1573CA0L0AB0M0C1F,0,FOLD,0,1573,0,0,1,1,93,6,32
1573CA0L0AB0M1C1F,0,FOLD,0,1573,0,1,1,2,93,7,28
1573CA0L0AB1M0C1F,0,FOLD,0,1573,1,0,1,2,93,7,28
1573CA0L0AB1M1C1F,0,FOLD,0,1573,1,1,1,3,93,9,22
1573CA1L0AB0M0C1F,1,FOLD,0,1573,0,0,1,1,93,5,38
1573CA1L0AB0M1C1F,1,FOLD,0,1573,0,1,1,2,93,6,32
1573CA1L0AB1M0C1F,1,FOLD,0,1573,1,0,1,2,93,6,32
1573CA1L0AB1M1C1F,1,FOLD,0,1573,1,1,1,3,93,8,24
1590CA0L0AB0M0C0E,0,EXPAND,0,1590,0,0,0,1,94,5,94
1590CA0L0AB0M1C0E,0,EXPAND,0,1590,0,1,0,2,94,6,94
1590CA0L0AB1M0C0E,0,EXPAND,0,1590,1,0,0,2,94,6,94
1590CA0L0AB1M1C0E,0,EXPAND,0,1590,1,1,0,3,94,8,94
1590CA0L0AB0M0C1E,0,EXPAND,0,1590,0,0,1,1,94,6,94
1590CA0L0AB0M1C1E,0,EXPAND,0,1590,0,1,1,2,94,7,94
1590CA0L0AB1M0C1E,0,EXPAND,0,1590,1,0,1,2,94,7,94
1590CA0L0AB1M1C1E,0,EXPAND,0,1590,1,1,1,3,94,9,94
1590CA1L0AB0M0C1E,1,EXPAND,0,1590,0,0,1,1,94,5,94
1590CA1L0AB0M1C1E,1,EXPAND,0,1590,0,1,1,2,94,6,94
1590CA1L0AB1M0C1E,1,EXPAND,0,1590,1,0,1,2,94,6,94
1590CA1L0AB1M1C1E,1,EXPAND,0,1590,1,1,1,3,94,8,94
1590CA0L0AB0M0C0F,0,FOLD,0,1590,0,0,0,1,94,5,39
1590CA0L0AB0M1C0F,0,FOLD,0,1590,0,1,0,2,94,6,32
1590CA0L0AB1M0C0F,0,FOLD,0,1590,1,0,0,2,94,6,32
1590CA0L0AB1M1C0F,0,FOLD,0,1590,1,1,0,3,94,8,25
1590CA0L0AB0M0C1F,0,FOLD,0,1590,0,0,1,1,94,6,32
1590CA0L0AB0M1C1F,0,FOLD,0,1590,0,1,1,2,94,7,28
1590CA0L0AB1M0C1F,0,FOLD,0,1590,1,0,1,2,94,7,28
1590CA0L0AB1M1C1F,0,FOLD,0,1590,1,1,1,3,94,9,22
1590CA1L0AB0M0C1F,1,FOLD,0,1590,0,0,1,1,94,5,39
1590CA1L0AB0M1C1F,1,FOLD,0,1590,0,1,1,2,94,6,32
